"","team","x","y","area","time","opp","score","map"
"2561","eunited",205,120,174,69,"col",19,"ardennes"
"257","col",152,129,221,69,"eunited",23,"ardennes"
"2571","col",152,129,221,69,"eunited",23,"ardennes"
"258","col",122,127,81,69,"eunited",23,"ardennes"
"2581","col",122,127,81,69,"eunited",23,"ardennes"
"259","col",34,73,92,69,"eunited",23,"ardennes"
"2591","col",34,73,92,69,"eunited",23,"ardennes"
"260","eunited",194,121,170,70,"col",19,"ardennes"
"2601","eunited",194,121,170,70,"col",19,"ardennes"
"2611","col",46,83,55,70,"eunited",23,"ardennes"
"2612","col",46,83,55,70,"eunited",23,"ardennes"
"262","col",52,88,63,71,"eunited",24,"ardennes"
"2621","col",52,88,63,71,"eunited",24,"ardennes"
"263","col",174,145,178,72,"eunited",25,"ardennes"
"2631","col",174,145,178,72,"eunited",25,"ardennes"
"264","col",61,96,137,72,"eunited",25,"ardennes"
"2641","col",61,96,137,72,"eunited",25,"ardennes"
"265","eunited",175,119,154,73,"col",19,"ardennes"
"2651","eunited",175,119,154,73,"col",19,"ardennes"
"266","col",139,140,65,73,"eunited",26,"ardennes"
"2661","col",139,140,65,73,"eunited",26,"ardennes"
"267","col",65,100,194,73,"eunited",26,"ardennes"
"2671","col",65,100,194,73,"eunited",26,"ardennes"
"268","col",142,128,44,74,"eunited",26,"ardennes"
"2681","col",142,128,44,74,"eunited",26,"ardennes"
"269","col",181,127,136,74,"eunited",26,"ardennes"
"2691","col",181,127,136,74,"eunited",26,"ardennes"
"270","col",63,116,127,74,"eunited",26,"ardennes"
"2701","col",63,116,127,74,"eunited",26,"ardennes"
"2711","col",182,124,169,75,"eunited",26,"ardennes"
"2712","col",182,124,169,75,"eunited",26,"ardennes"
"272","col",141,125,113,75,"eunited",26,"ardennes"
"2721","col",141,125,113,75,"eunited",26,"ardennes"
"273","col",61,125,119,75,"eunited",26,"ardennes"
"2731","col",61,125,119,75,"eunited",26,"ardennes"
"274","col",88,137,41,76,"eunited",26,"ardennes"
"2741","col",88,137,41,76,"eunited",26,"ardennes"
"275","col",183,125,113,76,"eunited",26,"ardennes"
"2751","col",183,125,113,76,"eunited",26,"ardennes"
"276","col",145,123,92,76,"eunited",26,"ardennes"
"2761","col",145,123,92,76,"eunited",26,"ardennes"
"277","eunited",227,131,101,77,"col",19,"ardennes"
"2771","eunited",227,131,101,77,"col",19,"ardennes"
"278","col",184,133,132,77,"eunited",26,"ardennes"
"2781","col",184,133,132,77,"eunited",26,"ardennes"
"279","col",146,131,56,77,"eunited",26,"ardennes"
"2791","col",146,131,56,77,"eunited",26,"ardennes"
"280","eunited",146,136,91,78,"col",19,"ardennes"
"2801","eunited",146,136,91,78,"col",19,"ardennes"
"2811","eunited",218,128,113,78,"col",19,"ardennes"
"2812","eunited",218,128,113,78,"col",19,"ardennes"
"282","col",111,148,263,78,"eunited",26,"ardennes"
"2821","col",111,148,263,78,"eunited",26,"ardennes"
"283","col",118,109,60,78,"eunited",26,"ardennes"
"2831","col",118,109,60,78,"eunited",26,"ardennes"
"284","eunited",143,136,76,79,"col",19,"ardennes"
"2841","eunited",143,136,76,79,"col",19,"ardennes"
"285","eunited",227,122,42,79,"col",19,"ardennes"
"2851","eunited",227,122,42,79,"col",19,"ardennes"
"286","eunited",207,123,107,79,"col",19,"ardennes"
"2861","eunited",207,123,107,79,"col",19,"ardennes"
"287","col",126,115,164,79,"eunited",26,"ardennes"
"2871","col",126,115,164,79,"eunited",26,"ardennes"
"288","eunited",138,137,78,80,"col",19,"ardennes"
"2881","eunited",138,137,78,80,"col",19,"ardennes"
"289","eunited",195,120,93,80,"col",19,"ardennes"
"2891","eunited",195,120,93,80,"col",19,"ardennes"
"290","col",72,138,74,80,"eunited",26,"ardennes"
"2901","col",72,138,74,80,"eunited",26,"ardennes"
"2911","col",126,126,131,80,"eunited",26,"ardennes"
"2912","col",126,126,131,80,"eunited",26,"ardennes"
"292","eunited",134,135,72,81,"col",19,"ardennes"
"2921","eunited",134,135,72,81,"col",19,"ardennes"
"293","eunited",186,121,155,81,"col",19,"ardennes"
"2931","eunited",186,121,155,81,"col",19,"ardennes"
"294","col",76,147,62,81,"eunited",26,"ardennes"
"2941","col",76,147,62,81,"eunited",26,"ardennes"
"295","col",83,133,95,81,"eunited",26,"ardennes"
"2951","col",83,133,95,81,"eunited",26,"ardennes"
"296","col",120,132,146,81,"eunited",26,"ardennes"
"2961","col",120,132,146,81,"eunited",26,"ardennes"
"297","eunited",181,130,49,82,"col",19,"ardennes"
"2971","eunited",181,130,49,82,"col",19,"ardennes"
"298","eunited",183,111,121,82,"col",19,"ardennes"
"2981","eunited",183,111,121,82,"col",19,"ardennes"
"299","eunited",181,106,101,83,"col",19,"ardennes"
"2991","eunited",181,106,101,83,"col",19,"ardennes"
"300","eunited",182,132,75,84,"col",19,"ardennes"
"3001","eunited",182,132,75,84,"col",19,"ardennes"
"3011","eunited",170,90,42,84,"col",19,"ardennes"
"3012","eunited",170,90,42,84,"col",19,"ardennes"
"302","eunited",182,130,66,85,"col",19,"ardennes"
"3021","eunited",182,130,66,85,"col",19,"ardennes"
"303","col",77,152,55,85,"eunited",30,"ardennes"
"3031","col",77,152,55,85,"eunited",30,"ardennes"
"304","eunited",148,92,46,87,"col",19,"ardennes"
"3041","eunited",148,92,46,87,"col",19,"ardennes"
"305","col",79,146,76,87,"eunited",32,"ardennes"
"3051","col",79,146,76,87,"eunited",32,"ardennes"
"306","col",114,111,61,87,"eunited",32,"ardennes"
"3061","col",114,111,61,87,"eunited",32,"ardennes"
"307","col",155,108,194,87,"eunited",32,"ardennes"
"3071","col",155,108,194,87,"eunited",32,"ardennes"
"308","col",78,147,54,88,"eunited",33,"ardennes"
"3081","col",78,147,54,88,"eunited",33,"ardennes"
"309","eunited",128,48,50,89,"col",19,"ardennes"
"3091","eunited",128,48,50,89,"col",19,"ardennes"
"310","col",119,115,66,89,"eunited",34,"ardennes"
"3101","col",119,115,66,89,"eunited",34,"ardennes"
"3111","col",153,113,216,89,"eunited",34,"ardennes"
"3112","col",153,113,216,89,"eunited",34,"ardennes"
"3121","eunited",113,50,97,90,"col",19,"ardennes"
"3122","eunited",113,50,97,90,"col",19,"ardennes"
"313","col",80,146,48,90,"eunited",35,"ardennes"
"3131","col",80,146,48,90,"eunited",35,"ardennes"
"314","col",119,122,68,90,"eunited",35,"ardennes"
"3141","col",119,122,68,90,"eunited",35,"ardennes"
"315","col",157,121,197,90,"eunited",35,"ardennes"
"3151","col",157,121,197,90,"eunited",35,"ardennes"
"316","col",74,141,72,91,"eunited",35,"ardennes"
"3161","col",74,141,72,91,"eunited",35,"ardennes"
"317","col",118,115,76,91,"eunited",35,"ardennes"
"3171","col",118,115,76,91,"eunited",35,"ardennes"
"318","eunited",225,109,42,92,"col",19,"ardennes"
"3181","eunited",225,109,42,92,"col",19,"ardennes"
"319","eunited",163,87,161,92,"col",19,"ardennes"
"3191","eunited",163,87,161,92,"col",19,"ardennes"
"320","col",117,106,46,92,"eunited",35,"ardennes"
"3201","col",117,106,46,92,"eunited",35,"ardennes"
"3211","eunited",158,92,158,93,"col",19,"ardennes"
"3212","eunited",158,92,158,93,"col",19,"ardennes"
"322","eunited",144,100,96,94,"col",19,"ardennes"
"3221","eunited",144,100,96,94,"col",19,"ardennes"
"323","col",102,92,75,94,"eunited",39,"ardennes"
"3231","col",102,92,75,94,"eunited",39,"ardennes"
"324","eunited",134,99,51,95,"col",19,"ardennes"
"3241","eunited",134,99,51,95,"col",19,"ardennes"
"325","col",127,119,78,95,"eunited",40,"ardennes"
"3251","col",127,119,78,95,"eunited",40,"ardennes"
"326","col",75,110,43,95,"eunited",40,"ardennes"
"3261","col",75,110,43,95,"eunited",40,"ardennes"
"327","col",54,111,108,95,"eunited",40,"ardennes"
"3271","col",54,111,108,95,"eunited",40,"ardennes"
"328","col",100,88,85,95,"eunited",40,"ardennes"
"3281","col",100,88,85,95,"eunited",40,"ardennes"
"329","col",51,107,61,96,"eunited",40,"ardennes"
"3291","col",51,107,61,96,"eunited",40,"ardennes"
"330","col",98,91,98,96,"eunited",40,"ardennes"
"3301","col",98,91,98,96,"eunited",40,"ardennes"
"3311","eunited",168,90,50,97,"col",19,"ardennes"
"3312","eunited",168,90,50,97,"col",19,"ardennes"
"332","eunited",145,58,88,97,"col",19,"ardennes"
"3321","eunited",145,58,88,97,"col",19,"ardennes"
"333","col",127,119,143,97,"eunited",42,"ardennes"
"3331","col",127,119,143,97,"eunited",42,"ardennes"
"334","col",45,103,57,97,"eunited",42,"ardennes"
"3341","col",45,103,57,97,"eunited",42,"ardennes"
"335","eunited",139,54,60,98,"col",19,"ardennes"
"3351","eunited",139,54,60,98,"col",19,"ardennes"
"336","col",131,121,118,98,"eunited",42,"ardennes"
"3361","col",131,121,118,98,"eunited",42,"ardennes"
"337","col",93,104,81,98,"eunited",42,"ardennes"
"3371","col",93,104,81,98,"eunited",42,"ardennes"
"338","eunited",238,114,160,99,"col",19,"ardennes"
"3381","eunited",238,114,160,99,"col",19,"ardennes"
"339","eunited",149,89,97,99,"col",19,"ardennes"
"3391","eunited",149,89,97,99,"col",19,"ardennes"
"340","eunited",138,55,52,99,"col",19,"ardennes"
"3401","eunited",138,55,52,99,"col",19,"ardennes"
"3411","col",129,128,62,99,"eunited",42,"ardennes"
"3412","col",129,128,62,99,"eunited",42,"ardennes"
"342","eunited",228,108,182,100,"col",19,"ardennes"
"3421","eunited",228,108,182,100,"col",19,"ardennes"
"343","eunited",139,85,95,100,"col",19,"ardennes"
"3431","eunited",139,85,95,100,"col",19,"ardennes"
"344","eunited",138,55,50,100,"col",19,"ardennes"
"3441","eunited",138,55,50,100,"col",19,"ardennes"
"345","col",113,129,85,100,"eunited",42,"ardennes"
"3451","col",113,129,85,100,"eunited",42,"ardennes"
"346","eunited",217,103,138,101,"col",19,"ardennes"
"3461","eunited",217,103,138,101,"col",19,"ardennes"
"347","eunited",135,86,131,101,"col",19,"ardennes"
"3471","eunited",135,86,131,101,"col",19,"ardennes"
"348","eunited",138,55,47,101,"col",19,"ardennes"
"3481","eunited",138,55,47,101,"col",19,"ardennes"
"349","col",112,126,100,101,"eunited",42,"ardennes"
"3491","col",112,126,100,101,"eunited",42,"ardennes"
"350","eunited",206,100,187,102,"col",19,"ardennes"
"3501","eunited",206,100,187,102,"col",19,"ardennes"
"3511","eunited",127,90,141,102,"col",19,"ardennes"
"3512","eunited",127,90,141,102,"col",19,"ardennes"
"352","eunited",137,55,62,102,"col",19,"ardennes"
"3521","eunited",137,55,62,102,"col",19,"ardennes"
"353","eunited",194,96,171,103,"col",19,"ardennes"
"3531","eunited",194,96,171,103,"col",19,"ardennes"
"354","eunited",120,96,121,103,"col",19,"ardennes"
"3541","eunited",120,96,121,103,"col",19,"ardennes"
"355","eunited",137,55,62,103,"col",19,"ardennes"
"3551","eunited",137,55,62,103,"col",19,"ardennes"
"356","col",64,136,54,103,"eunited",42,"ardennes"
"3561","col",64,136,54,103,"eunited",42,"ardennes"
"357","col",26,57,45,103,"eunited",42,"ardennes"
"3571","col",26,57,45,103,"eunited",42,"ardennes"
"358","eunited",183,93,123,104,"col",19,"ardennes"
"3581","eunited",183,93,123,104,"col",19,"ardennes"
"359","eunited",137,55,62,104,"col",19,"ardennes"
"3591","eunited",137,55,62,104,"col",19,"ardennes"
"360","col",74,138,65,104,"eunited",42,"ardennes"
"3601","col",74,138,65,104,"eunited",42,"ardennes"
"3611","col",23,52,60,104,"eunited",42,"ardennes"
"3612","col",23,52,60,104,"eunited",42,"ardennes"
"362","eunited",169,87,236,105,"col",19,"ardennes"
"3621","eunited",169,87,236,105,"col",19,"ardennes"
"363","eunited",188,61,122,105,"col",19,"ardennes"
"3631","eunited",188,61,122,105,"col",19,"ardennes"
"364","eunited",137,55,62,105,"col",19,"ardennes"
"3641","eunited",137,55,62,105,"col",19,"ardennes"
"365","col",75,126,72,105,"eunited",42,"ardennes"
"3651","col",75,126,72,105,"eunited",42,"ardennes"
"366","col",63,53,67,105,"eunited",42,"ardennes"
"3661","col",63,53,67,105,"eunited",42,"ardennes"
"367","eunited",169,83,80,106,"col",19,"ardennes"
"3671","eunited",169,83,80,106,"col",19,"ardennes"
"368","eunited",150,80,70,106,"col",19,"ardennes"
"3681","eunited",150,80,70,106,"col",19,"ardennes"
"369","eunited",177,62,53,106,"col",19,"ardennes"
"3691","eunited",177,62,53,106,"col",19,"ardennes"
"370","eunited",137,55,62,106,"col",19,"ardennes"
"3701","eunited",137,55,62,106,"col",19,"ardennes"
"3711","col",70,52,61,106,"eunited",42,"ardennes"
"3712","col",70,52,61,106,"eunited",42,"ardennes"
"372","col",32,49,66,106,"eunited",42,"ardennes"
"3721","col",32,49,66,106,"eunited",42,"ardennes"
"373","eunited",158,82,44,107,"col",19,"ardennes"
"3731","eunited",158,82,44,107,"col",19,"ardennes"
"374","eunited",147,69,78,107,"col",19,"ardennes"
"3741","eunited",147,69,78,107,"col",19,"ardennes"
"375","eunited",137,55,52,107,"col",19,"ardennes"
"3751","eunited",137,55,52,107,"col",19,"ardennes"
"376","col",63,105,59,107,"eunited",42,"ardennes"
"3761","col",63,105,59,107,"eunited",42,"ardennes"
"377","col",42,53,90,107,"eunited",42,"ardennes"
"3771","col",42,53,90,107,"eunited",42,"ardennes"
"378","col",72,50,94,107,"eunited",42,"ardennes"
"3781","col",72,50,94,107,"eunited",42,"ardennes"
"379","col",68,97,42,108,"eunited",42,"ardennes"
"3791","col",68,97,42,108,"eunited",42,"ardennes"
"380","col",48,55,91,108,"eunited",42,"ardennes"
"3801","col",48,55,91,108,"eunited",42,"ardennes"
"3811","col",83,46,236,108,"eunited",42,"ardennes"
"3812","col",83,46,236,108,"eunited",42,"ardennes"
"382","eunited",137,83,71,109,"col",19,"ardennes"
"3821","eunited",137,83,71,109,"col",19,"ardennes"
"383","eunited",159,52,75,109,"col",19,"ardennes"
"3831","eunited",159,52,75,109,"col",19,"ardennes"
"384","eunited",136,51,139,109,"col",19,"ardennes"
"3841","eunited",136,51,139,109,"col",19,"ardennes"
"385","eunited",156,35,57,109,"col",19,"ardennes"
"3851","eunited",156,35,57,109,"col",19,"ardennes"
"386","col",87,44,155,109,"eunited",42,"ardennes"
"3861","col",87,44,155,109,"eunited",42,"ardennes"
"387","eunited",133,85,54,110,"col",19,"ardennes"
"3871","eunited",133,85,54,110,"col",19,"ardennes"
"388","eunited",133,50,191,110,"col",19,"ardennes"
"3881","eunited",133,50,191,110,"col",19,"ardennes"
"389","eunited",147,30,101,110,"col",19,"ardennes"
"3891","eunited",147,30,101,110,"col",19,"ardennes"
"390","col",95,92,92,110,"eunited",42,"ardennes"
"3901","col",95,92,92,110,"eunited",42,"ardennes"
"3911","col",90,49,219,110,"eunited",42,"ardennes"
"3912","col",90,49,219,110,"eunited",42,"ardennes"
"392","col",61,39,41,110,"eunited",42,"ardennes"
"3921","col",61,39,41,110,"eunited",42,"ardennes"
"393","eunited",133,84,84,111,"col",19,"ardennes"
"3931","eunited",133,84,84,111,"col",19,"ardennes"
"394","eunited",132,50,157,111,"col",19,"ardennes"
"3941","eunited",132,50,157,111,"col",19,"ardennes"
"395","eunited",138,23,54,111,"col",19,"ardennes"
"3951","eunited",138,23,54,111,"col",19,"ardennes"
"396","col",103,87,72,111,"eunited",42,"ardennes"
"3961","col",103,87,72,111,"eunited",42,"ardennes"
"397","col",89,44,134,111,"eunited",42,"ardennes"
"3971","col",89,44,134,111,"eunited",42,"ardennes"
"398","eunited",142,87,84,112,"col",19,"ardennes"
"3981","eunited",142,87,84,112,"col",19,"ardennes"
"399","eunited",124,50,134,112,"col",19,"ardennes"
"3991","eunited",124,50,134,112,"col",19,"ardennes"
"400","eunited",127,15,66,112,"col",19,"ardennes"
"4001","eunited",127,15,66,112,"col",19,"ardennes"
"4011","col",106,74,73,112,"eunited",42,"ardennes"
"4012","col",106,74,73,112,"eunited",42,"ardennes"
"402","col",82,44,145,112,"eunited",42,"ardennes"
"4021","col",82,44,145,112,"eunited",42,"ardennes"
"403","col",68,30,81,112,"eunited",42,"ardennes"
"4031","col",68,30,81,112,"eunited",42,"ardennes"
"404","eunited",148,81,42,113,"col",19,"ardennes"
"4041","eunited",148,81,42,113,"col",19,"ardennes"
"405","col",106,65,105,113,"eunited",42,"ardennes"
"4051","col",106,65,105,113,"eunited",42,"ardennes"
"406","col",78,49,83,113,"eunited",42,"ardennes"
"4061","col",78,49,83,113,"eunited",42,"ardennes"
"407","col",71,30,98,113,"eunited",42,"ardennes"
"4071","col",71,30,98,113,"eunited",42,"ardennes"
"408","eunited",146,69,59,114,"col",19,"ardennes"
"4081","eunited",146,69,59,114,"col",19,"ardennes"
"409","eunited",110,22,56,114,"col",19,"ardennes"
"4091","eunited",110,22,56,114,"col",19,"ardennes"
"410","col",109,60,111,114,"eunited",42,"ardennes"
"4101","col",109,60,111,114,"eunited",42,"ardennes"
"4111","col",83,45,140,114,"eunited",42,"ardennes"
"4112","col",83,45,140,114,"eunited",42,"ardennes"
"4121","col",72,31,99,114,"eunited",42,"ardennes"
"4122","col",72,31,99,114,"eunited",42,"ardennes"
"413","col",110,65,92,115,"eunited",42,"ardennes"
"4131","col",110,65,92,115,"eunited",42,"ardennes"
"414","eunited",222,131,109,116,"col",19,"ardennes"
"4141","eunited",222,131,109,116,"col",19,"ardennes"
"415","eunited",139,57,61,116,"col",19,"ardennes"
"4151","eunited",139,57,61,116,"col",19,"ardennes"
"416","col",105,74,105,116,"eunited",42,"ardennes"
"4161","col",105,74,105,116,"eunited",42,"ardennes"
"417","col",97,46,274,116,"eunited",42,"ardennes"
"4171","col",97,46,274,116,"eunited",42,"ardennes"
"418","col",70,38,44,116,"eunited",42,"ardennes"
"4181","col",70,38,44,116,"eunited",42,"ardennes"
"419","eunited",214,127,183,117,"col",19,"ardennes"
"4191","eunited",214,127,183,117,"col",19,"ardennes"
"420","eunited",140,56,60,117,"col",19,"ardennes"
"4201","eunited",140,56,60,117,"col",19,"ardennes"
"4211","col",117,155,52,117,"eunited",42,"ardennes"
"4212","col",117,155,52,117,"eunited",42,"ardennes"
"422","col",106,72,119,117,"eunited",42,"ardennes"
"4221","col",106,72,119,117,"eunited",42,"ardennes"
"423","eunited",206,121,238,118,"col",19,"ardennes"
"4231","eunited",206,121,238,118,"col",19,"ardennes"
"424","eunited",140,56,63,118,"col",19,"ardennes"
"4241","eunited",140,56,63,118,"col",19,"ardennes"
"425","col",75,56,105,118,"eunited",42,"ardennes"
"4251","col",75,56,105,118,"eunited",42,"ardennes"
"426","col",108,56,272,118,"eunited",42,"ardennes"
"4261","col",108,56,272,118,"eunited",42,"ardennes"
"427","eunited",200,120,49,119,"col",19,"ardennes"
"4271","eunited",200,120,49,119,"col",19,"ardennes"
"428","eunited",135,55,113,119,"col",19,"ardennes"
"4281","eunited",135,55,113,119,"col",19,"ardennes"
"429","eunited",189,119,47,120,"col",19,"ardennes"
"4291","eunited",189,119,47,120,"col",19,"ardennes"
"430","eunited",202,96,53,120,"col",19,"ardennes"
"4301","eunited",202,96,53,120,"col",19,"ardennes"
"4311","eunited",137,52,54,120,"col",19,"ardennes"
"4312","eunited",137,52,54,120,"col",19,"ardennes"
"432","col",111,128,108,120,"eunited",42,"ardennes"
"4321","col",111,128,108,120,"eunited",42,"ardennes"
"433","eunited",163,140,42,121,"col",19,"ardennes"
"4331","eunited",163,140,42,121,"col",19,"ardennes"
"434","col",116,128,101,121,"eunited",42,"ardennes"
"4341","col",116,128,101,121,"eunited",42,"ardennes"
"435","col",110,63,141,121,"eunited",42,"ardennes"
"4351","col",110,63,141,121,"eunited",42,"ardennes"
"436","eunited",202,73,84,122,"col",19,"ardennes"
"4361","eunited",202,73,84,122,"col",19,"ardennes"
"437","col",123,132,59,122,"eunited",45,"ardennes"
"4371","col",123,132,59,122,"eunited",45,"ardennes"
"438","col",162,129,153,122,"eunited",45,"ardennes"
"4381","col",162,129,153,122,"eunited",45,"ardennes"
"439","col",106,74,90,122,"eunited",45,"ardennes"
"4391","col",106,74,90,122,"eunited",45,"ardennes"
"440","col",37,52,55,122,"eunited",45,"ardennes"
"4401","col",37,52,55,122,"eunited",45,"ardennes"
"4411","eunited",200,72,80,123,"col",19,"ardennes"
"4412","eunited",200,72,80,123,"col",19,"ardennes"
"442","col",163,125,171,123,"eunited",45,"ardennes"
"4421","col",163,125,171,123,"eunited",45,"ardennes"
"443","col",103,86,72,123,"eunited",45,"ardennes"
"4431","col",103,86,72,123,"eunited",45,"ardennes"
"444","col",50,52,57,123,"eunited",45,"ardennes"
"4441","col",50,52,57,123,"eunited",45,"ardennes"
"445","eunited",195,59,109,124,"col",19,"ardennes"
"4451","eunited",195,59,109,124,"col",19,"ardennes"
"446","col",126,126,44,124,"eunited",45,"ardennes"
"4461","col",126,126,44,124,"eunited",45,"ardennes"
"447","col",113,92,114,124,"eunited",45,"ardennes"
"4471","col",113,92,114,124,"eunited",45,"ardennes"
"448","eunited",127,146,79,125,"col",19,"ardennes"
"4481","eunited",127,146,79,125,"col",19,"ardennes"
"449","eunited",167,88,68,125,"col",19,"ardennes"
"4491","eunited",167,88,68,125,"col",19,"ardennes"
"450","eunited",186,55,104,125,"col",19,"ardennes"
"4501","eunited",186,55,104,125,"col",19,"ardennes"
"4511","col",112,92,101,125,"eunited",45,"ardennes"
